,time,BVP_1
623,2020-04-10 17:43:09.734375,35.21
624,2020-04-10 17:43:09.750000,31.62
625,2020-04-10 17:43:09.765625,26.96
626,2020-04-10 17:43:09.781250,21.73
627,2020-04-10 17:43:09.796875,16.44
628,2020-04-10 17:43:09.812500,11.39
629,2020-04-10 17:43:09.828125,6.64
630,2020-04-10 17:43:09.843750,1.98
631,2020-04-10 17:43:09.859375,-2.89
632,2020-04-10 17:43:09.875000,-8.22
633,2020-04-10 17:43:09.890625,-14.0
634,2020-04-10 17:43:09.906250,-19.89
635,2020-04-10 17:43:09.921875,-25.37
636,2020-04-10 17:43:09.937500,-30.0
637,2020-04-10 17:43:09.953125,-33.6
638,2020-04-10 17:43:09.968750,-36.43
639,2020-04-10 17:43:09.984375,-39.08
640,2020-04-10 17:43:10.000000,-42.2
641,2020-04-10 17:43:10.015625,-46.29
642,2020-04-10 17:43:10.031250,-51.6
643,2020-04-10 17:43:10.046875,-58.09
644,2020-04-10 17:43:10.062500,-65.41
645,2020-04-10 17:43:10.078125,-72.84
646,2020-04-10 17:43:10.093750,-79.16
647,2020-04-10 17:43:10.109375,-82.69
648,2020-04-10 17:43:10.125000,-81.61
649,2020-04-10 17:43:10.140625,-74.52
650,2020-04-10 17:43:10.156250,-61.08
651,2020-04-10 17:43:10.171875,-42.36
652,2020-04-10 17:43:10.187500,-20.64
653,2020-04-10 17:43:10.203125,1.17
654,2020-04-10 17:43:10.218750,20.45
655,2020-04-10 17:43:10.234375,35.53
656,2020-04-10 17:43:10.250000,45.92
657,2020-04-10 17:43:10.265625,52.09
658,2020-04-10 17:43:10.281250,55.0
659,2020-04-10 17:43:10.296875,55.58
660,2020-04-10 17:43:10.312500,54.52
661,2020-04-10 17:43:10.328125,52.32
662,2020-04-10 17:43:10.343750,49.43
663,2020-04-10 17:43:10.359375,46.36
664,2020-04-10 17:43:10.375000,43.68
665,2020-04-10 17:43:10.390625,41.88
666,2020-04-10 17:43:10.406250,41.2
667,2020-04-10 17:43:10.421875,41.5
668,2020-04-10 17:43:10.437500,42.31
669,2020-04-10 17:43:10.453125,42.97
670,2020-04-10 17:43:10.468750,42.8
671,2020-04-10 17:43:10.484375,41.37
672,2020-04-10 17:43:10.500000,38.54
673,2020-04-10 17:43:10.515625,34.54
674,2020-04-10 17:43:10.531250,29.82
675,2020-04-10 17:43:10.546875,24.87
676,2020-04-10 17:43:10.562500,20.05
677,2020-04-10 17:43:10.578125,15.49
678,2020-04-10 17:43:10.593750,11.04
679,2020-04-10 17:43:10.609375,6.49
680,2020-04-10 17:43:10.625000,1.67
681,2020-04-10 17:43:10.640625,-3.38
682,2020-04-10 17:43:10.656250,-8.41
683,2020-04-10 17:43:10.671875,-13.11
684,2020-04-10 17:43:10.687500,-17.28
685,2020-04-10 17:43:10.703125,-20.93
686,2020-04-10 17:43:10.718750,-24.34
687,2020-04-10 17:43:10.734375,-27.85
688,2020-04-10 17:43:10.750000,-31.73
689,2020-04-10 17:43:10.765625,-36.02
690,2020-04-10 17:43:10.781250,-40.65
691,2020-04-10 17:43:10.796875,-45.52
692,2020-04-10 17:43:10.812500,-50.77
693,2020-04-10 17:43:10.828125,-56.69
694,2020-04-10 17:43:10.843750,-63.43
695,2020-04-10 17:43:10.859375,-70.54
696,2020-04-10 17:43:10.875000,-76.65
697,2020-04-10 17:43:10.890625,-79.64
698,2020-04-10 17:43:10.906250,-77.26
699,2020-04-10 17:43:10.921875,-68.13
700,2020-04-10 17:43:10.937500,-52.43
701,2020-04-10 17:43:10.953125,-32.06
702,2020-04-10 17:43:10.968750,-10.07
703,2020-04-10 17:43:10.984375,10.46
704,2020-04-10 17:43:11.000000,27.35
705,2020-04-10 17:43:11.015625,39.75
706,2020-04-10 17:43:11.031250,47.98
707,2020-04-10 17:43:11.046875,52.83
708,2020-04-10 17:43:11.062500,55.0
709,2020-04-10 17:43:11.078125,54.9
710,2020-04-10 17:43:11.093750,52.74
711,2020-04-10 17:43:11.109375,48.96
712,2020-04-10 17:43:11.125000,44.39
713,2020-04-10 17:43:11.140625,40.12
714,2020-04-10 17:43:11.156250,37.2
715,2020-04-10 17:43:11.171875,36.17
716,2020-04-10 17:43:11.187500,36.86
717,2020-04-10 17:43:11.203125,38.5
718,2020-04-10 17:43:11.218750,40.06
719,2020-04-10 17:43:11.234375,40.68
720,2020-04-10 17:43:11.250000,39.95
721,2020-04-10 17:43:11.265625,37.95
722,2020-04-10 17:43:11.281250,35.07
723,2020-04-10 17:43:11.296875,31.71
724,2020-04-10 17:43:11.312500,28.12
725,2020-04-10 17:43:11.328125,24.28
726,2020-04-10 17:43:11.343750,20.03
727,2020-04-10 17:43:11.359375,15.26
728,2020-04-10 17:43:11.375000,10.06
729,2020-04-10 17:43:11.390625,4.67
730,2020-04-10 17:43:11.406250,-0.6
731,2020-04-10 17:43:11.421875,-5.52
732,2020-04-10 17:43:11.437500,-10.07
733,2020-04-10 17:43:11.453125,-14.36
734,2020-04-10 17:43:11.468750,-18.55
735,2020-04-10 17:43:11.484375,-22.67
736,2020-04-10 17:43:11.500000,-26.6
737,2020-04-10 17:43:11.515625,-30.19
738,2020-04-10 17:43:11.531250,-33.36
739,2020-04-10 17:43:11.546875,-36.27
740,2020-04-10 17:43:11.562500,-39.36
741,2020-04-10 17:43:11.578125,-43.25
742,2020-04-10 17:43:11.593750,-48.56
743,2020-04-10 17:43:11.609375,-55.53
744,2020-04-10 17:43:11.625000,-63.73
745,2020-04-10 17:43:11.640625,-71.84
746,2020-04-10 17:43:11.656250,-77.78
747,2020-04-10 17:43:11.671875,-79.27
748,2020-04-10 17:43:11.687500,-74.57
749,2020-04-10 17:43:11.703125,-63.21
750,2020-04-10 17:43:11.718750,-46.29
751,2020-04-10 17:43:11.734375,-26.18
752,2020-04-10 17:43:11.750000,-5.68
753,2020-04-10 17:43:11.765625,12.84
754,2020-04-10 17:43:11.781250,28.06
755,2020-04-10 17:43:11.796875,39.65
756,2020-04-10 17:43:11.812500,47.85
757,2020-04-10 17:43:11.828125,52.93
758,2020-04-10 17:43:11.843750,54.96
759,2020-04-10 17:43:11.859375,53.95
760,2020-04-10 17:43:11.875000,50.3
761,2020-04-10 17:43:11.890625,45.02
762,2020-04-10 17:43:11.906250,39.59
763,2020-04-10 17:43:11.921875,35.46
764,2020-04-10 17:43:11.937500,33.5
765,2020-04-10 17:43:11.953125,33.66
766,2020-04-10 17:43:11.968750,35.05
767,2020-04-10 17:43:11.984375,36.45
768,2020-04-10 17:43:12.000000,36.88
769,2020-04-10 17:43:12.015625,35.91
770,2020-04-10 17:43:12.031250,33.7
771,2020-04-10 17:43:12.046875,30.68
772,2020-04-10 17:43:12.062500,27.29
773,2020-04-10 17:43:12.078125,23.69
774,2020-04-10 17:43:12.093750,19.79
775,2020-04-10 17:43:12.109375,15.39
776,2020-04-10 17:43:12.125000,10.41
777,2020-04-10 17:43:12.140625,4.92
778,2020-04-10 17:43:12.156250,-0.83
779,2020-04-10 17:43:12.171875,-6.5
780,2020-04-10 17:43:12.187500,-11.78
781,2020-04-10 17:43:12.203125,-16.48
782,2020-04-10 17:43:12.218750,-20.55
783,2020-04-10 17:43:12.234375,-24.08
784,2020-04-10 17:43:12.250000,-27.23
785,2020-04-10 17:43:12.265625,-30.2
786,2020-04-10 17:43:12.281250,-33.26
787,2020-04-10 17:43:12.296875,-36.69
788,2020-04-10 17:43:12.312500,-40.89
789,2020-04-10 17:43:12.328125,-46.2
790,2020-04-10 17:43:12.343750,-52.72
791,2020-04-10 17:43:12.359375,-59.98
792,2020-04-10 17:43:12.375000,-66.72
793,2020-04-10 17:43:12.390625,-71.04
794,2020-04-10 17:43:12.406250,-70.87
795,2020-04-10 17:43:12.421875,-64.77
796,2020-04-10 17:43:12.437500,-52.48
797,2020-04-10 17:43:12.453125,-35.26
798,2020-04-10 17:43:12.468750,-15.47
799,2020-04-10 17:43:12.484375,4.24
800,2020-04-10 17:43:12.500000,21.69
801,2020-04-10 17:43:12.515625,35.73
802,2020-04-10 17:43:12.531250,46.16
803,2020-04-10 17:43:12.546875,53.28
804,2020-04-10 17:43:12.562500,57.39
805,2020-04-10 17:43:12.578125,58.66
806,2020-04-10 17:43:12.593750,57.16
807,2020-04-10 17:43:12.609375,53.28
808,2020-04-10 17:43:12.625000,47.93
809,2020-04-10 17:43:12.640625,42.39
810,2020-04-10 17:43:12.656250,38.0
811,2020-04-10 17:43:12.671875,35.57
812,2020-04-10 17:43:12.687500,35.15
813,2020-04-10 17:43:12.703125,35.97
814,2020-04-10 17:43:12.718750,36.87
815,2020-04-10 17:43:12.734375,36.75
816,2020-04-10 17:43:12.750000,35.07
817,2020-04-10 17:43:12.765625,31.87
818,2020-04-10 17:43:12.781250,27.71
819,2020-04-10 17:43:12.796875,23.27
820,2020-04-10 17:43:12.812500,18.99
821,2020-04-10 17:43:12.828125,14.94
822,2020-04-10 17:43:12.843750,10.84
823,2020-04-10 17:43:12.859375,6.34
824,2020-04-10 17:43:12.875000,1.17
825,2020-04-10 17:43:12.890625,-4.56
826,2020-04-10 17:43:12.906250,-10.48
827,2020-04-10 17:43:12.921875,-16.1
828,2020-04-10 17:43:12.937500,-21.0
829,2020-04-10 17:43:12.953125,-25.04
830,2020-04-10 17:43:12.968750,-28.34
831,2020-04-10 17:43:12.984375,-31.25
832,2020-04-10 17:43:13.000000,-34.14
833,2020-04-10 17:43:13.015625,-37.32
834,2020-04-10 17:43:13.031250,-41.08
835,2020-04-10 17:43:13.046875,-45.7
836,2020-04-10 17:43:13.062500,-51.45
837,2020-04-10 17:43:13.078125,-58.38
838,2020-04-10 17:43:13.093750,-65.98
839,2020-04-10 17:43:13.109375,-72.99
840,2020-04-10 17:43:13.125000,-77.41
841,2020-04-10 17:43:13.140625,-77.05
842,2020-04-10 17:43:13.156250,-70.33
843,2020-04-10 17:43:13.171875,-56.98
844,2020-04-10 17:43:13.187500,-38.36
845,2020-04-10 17:43:13.203125,-17.06
846,2020-04-10 17:43:13.218750,3.93
847,2020-04-10 17:43:13.234375,22.19
848,2020-04-10 17:43:13.250000,36.44
849,2020-04-10 17:43:13.265625,46.6
850,2020-04-10 17:43:13.281250,53.3
851,2020-04-10 17:43:13.296875,57.25
852,2020-04-10 17:43:13.312500,58.93
853,2020-04-10 17:43:13.328125,58.48
854,2020-04-10 17:43:13.343750,56.07
855,2020-04-10 17:43:13.359375,52.19
856,2020-04-10 17:43:13.375000,47.68
857,2020-04-10 17:43:13.390625,43.63
858,2020-04-10 17:43:13.406250,40.9
859,2020-04-10 17:43:13.421875,39.87
860,2020-04-10 17:43:13.437500,40.22
861,2020-04-10 17:43:13.453125,41.14
862,2020-04-10 17:43:13.468750,41.64
863,2020-04-10 17:43:13.484375,40.92
864,2020-04-10 17:43:13.500000,38.68
865,2020-04-10 17:43:13.515625,35.09
866,2020-04-10 17:43:13.531250,30.68
867,2020-04-10 17:43:13.546875,26.02
868,2020-04-10 17:43:13.562500,21.44
869,2020-04-10 17:43:13.578125,16.99
870,2020-04-10 17:43:13.593750,12.48
871,2020-04-10 17:43:13.609375,7.68
872,2020-04-10 17:43:13.625000,2.5
873,2020-04-10 17:43:13.640625,-2.94
874,2020-04-10 17:43:13.656250,-8.32
875,2020-04-10 17:43:13.671875,-13.33
876,2020-04-10 17:43:13.687500,-17.8
877,2020-04-10 17:43:13.703125,-21.73
878,2020-04-10 17:43:13.718750,-25.27
879,2020-04-10 17:43:13.734375,-28.62
880,2020-04-10 17:43:13.750000,-31.91
881,2020-04-10 17:43:13.765625,-35.26
882,2020-04-10 17:43:13.781250,-38.8
883,2020-04-10 17:43:13.796875,-42.85
884,2020-04-10 17:43:13.812500,-47.81
885,2020-04-10 17:43:13.828125,-54.0
886,2020-04-10 17:43:13.843750,-61.28
887,2020-04-10 17:43:13.859375,-68.73
888,2020-04-10 17:43:13.875000,-74.54
889,2020-04-10 17:43:13.890625,-76.43
890,2020-04-10 17:43:13.906250,-72.41
891,2020-04-10 17:43:13.921875,-61.6
892,2020-04-10 17:43:13.937500,-44.77
893,2020-04-10 17:43:13.953125,-24.19
894,2020-04-10 17:43:13.968750,-2.88
895,2020-04-10 17:43:13.984375,16.38
896,2020-04-10 17:43:14.000000,31.91
897,2020-04-10 17:43:14.015625,43.28
898,2020-04-10 17:43:14.031250,50.95
899,2020-04-10 17:43:14.046875,55.67
900,2020-04-10 17:43:14.062500,57.91
901,2020-04-10 17:43:14.078125,57.86
902,2020-04-10 17:43:14.093750,55.61
903,2020-04-10 17:43:14.109375,51.62
904,2020-04-10 17:43:14.125000,46.79
905,2020-04-10 17:43:14.140625,42.33
906,2020-04-10 17:43:14.156250,39.23
907,2020-04-10 17:43:14.171875,37.95
908,2020-04-10 17:43:14.187500,38.19
909,2020-04-10 17:43:14.203125,39.11
910,2020-04-10 17:43:14.218750,39.77
911,2020-04-10 17:43:14.234375,39.44
912,2020-04-10 17:43:14.250000,37.9
913,2020-04-10 17:43:14.265625,35.32
914,2020-04-10 17:43:14.281250,32.1
915,2020-04-10 17:43:14.296875,28.54
916,2020-04-10 17:43:14.312500,24.78
917,2020-04-10 17:43:14.328125,20.76
918,2020-04-10 17:43:14.343750,16.36
919,2020-04-10 17:43:14.359375,11.54
920,2020-04-10 17:43:14.375000,6.41
921,2020-04-10 17:43:14.390625,1.21
922,2020-04-10 17:43:14.406250,-3.8
923,2020-04-10 17:43:14.421875,-8.47
924,2020-04-10 17:43:14.437500,-12.79
925,2020-04-10 17:43:14.453125,-16.88
926,2020-04-10 17:43:14.468750,-20.87
927,2020-04-10 17:43:14.484375,-24.81
928,2020-04-10 17:43:14.500000,-28.63
929,2020-04-10 17:43:14.515625,-32.22
930,2020-04-10 17:43:14.531250,-35.51
931,2020-04-10 17:43:14.546875,-38.68
932,2020-04-10 17:43:14.562500,-42.19
933,2020-04-10 17:43:14.578125,-46.66
934,2020-04-10 17:43:14.593750,-52.58
935,2020-04-10 17:43:14.609375,-59.89
936,2020-04-10 17:43:14.625000,-67.66
937,2020-04-10 17:43:14.640625,-74.1
938,2020-04-10 17:43:14.656250,-76.99
939,2020-04-10 17:43:14.671875,-74.39
940,2020-04-10 17:43:14.687500,-65.41
941,2020-04-10 17:43:14.703125,-50.61
942,2020-04-10 17:43:14.718750,-31.86
943,2020-04-10 17:43:14.734375,-11.78
944,2020-04-10 17:43:14.750000,7.16
945,2020-04-10 17:43:14.765625,23.24
946,2020-04-10 17:43:14.781250,35.7
947,2020-04-10 17:43:14.796875,44.53
948,2020-04-10 17:43:14.812500,50.02
949,2020-04-10 17:43:14.828125,52.44
950,2020-04-10 17:43:14.843750,51.97
951,2020-04-10 17:43:14.859375,48.96
952,2020-04-10 17:43:14.875000,44.14
953,2020-04-10 17:43:14.890625,38.68
954,2020-04-10 17:43:14.906250,33.94
955,2020-04-10 17:43:14.921875,30.99
956,2020-04-10 17:43:14.937500,30.23
957,2020-04-10 17:43:14.953125,31.23
958,2020-04-10 17:43:14.968750,32.97
959,2020-04-10 17:43:14.984375,34.3
960,2020-04-10 17:43:15.000000,34.37
961,2020-04-10 17:43:15.015625,32.94
962,2020-04-10 17:43:15.031250,30.24
963,2020-04-10 17:43:15.046875,26.81
964,2020-04-10 17:43:15.062500,23.07
965,2020-04-10 17:43:15.078125,19.23
966,2020-04-10 17:43:15.093750,15.23
967,2020-04-10 17:43:15.109375,10.94
968,2020-04-10 17:43:15.125000,6.27
969,2020-04-10 17:43:15.140625,1.3
970,2020-04-10 17:43:15.156250,-3.76
971,2020-04-10 17:43:15.171875,-8.74
972,2020-04-10 17:43:15.187500,-13.45
973,2020-04-10 17:43:15.203125,-17.85
974,2020-04-10 17:43:15.218750,-21.92
975,2020-04-10 17:43:15.234375,-25.67
976,2020-04-10 17:43:15.250000,-29.12
977,2020-04-10 17:43:15.265625,-32.32
978,2020-04-10 17:43:15.281250,-35.47
979,2020-04-10 17:43:15.296875,-38.96
980,2020-04-10 17:43:15.312500,-43.31
981,2020-04-10 17:43:15.328125,-48.93
982,2020-04-10 17:43:15.343750,-55.79
983,2020-04-10 17:43:15.359375,-63.11
984,2020-04-10 17:43:15.375000,-69.29
985,2020-04-10 17:43:15.390625,-72.25
986,2020-04-10 17:43:15.406250,-70.07
987,2020-04-10 17:43:15.421875,-61.75
988,2020-04-10 17:43:15.437500,-47.65
989,2020-04-10 17:43:15.453125,-29.52
990,2020-04-10 17:43:15.468750,-9.89
991,2020-04-10 17:43:15.484375,8.72
992,2020-04-10 17:43:15.500000,24.5
993,2020-04-10 17:43:15.515625,36.71
994,2020-04-10 17:43:15.531250,45.38
995,2020-04-10 17:43:15.546875,50.9
996,2020-04-10 17:43:15.562500,53.59
997,2020-04-10 17:43:15.578125,53.61
998,2020-04-10 17:43:15.593750,51.16
999,2020-04-10 17:43:15.609375,46.81
1000,2020-04-10 17:43:15.625000,41.58
1001,2020-04-10 17:43:15.640625,36.76
1002,2020-04-10 17:43:15.656250,33.48
1003,2020-04-10 17:43:15.671875,32.2
1004,2020-04-10 17:43:15.687500,32.64
1005,2020-04-10 17:43:15.703125,33.85
1006,2020-04-10 17:43:15.718750,34.7
1007,2020-04-10 17:43:15.734375,34.35
1008,2020-04-10 17:43:15.750000,32.5
1009,2020-04-10 17:43:15.765625,29.41
1010,2020-04-10 17:43:15.781250,25.63
1011,2020-04-10 17:43:15.796875,21.67
1012,2020-04-10 17:43:15.812500,17.74
1013,2020-04-10 17:43:15.828125,13.71
1014,2020-04-10 17:43:15.843750,9.3
1015,2020-04-10 17:43:15.859375,4.28
1016,2020-04-10 17:43:15.875000,-1.33
1017,2020-04-10 17:43:15.890625,-7.23
1018,2020-04-10 17:43:15.906250,-12.95
1019,2020-04-10 17:43:15.921875,-18.13
1020,2020-04-10 17:43:15.937500,-22.58
1021,2020-04-10 17:43:15.953125,-26.34
1022,2020-04-10 17:43:15.968750,-29.64
1023,2020-04-10 17:43:15.984375,-32.7
1024,2020-04-10 17:43:16.000000,-35.74
1025,2020-04-10 17:43:16.015625,-38.94
1026,2020-04-10 17:43:16.031250,-42.61
1027,2020-04-10 17:43:16.046875,-47.18
1028,2020-04-10 17:43:16.062500,-53.06
1029,2020-04-10 17:43:16.078125,-60.28
1030,2020-04-10 17:43:16.093750,-68.08
1031,2020-04-10 17:43:16.109375,-74.83
1032,2020-04-10 17:43:16.125000,-78.24
1033,2020-04-10 17:43:16.140625,-76.19
1034,2020-04-10 17:43:16.156250,-67.49
1035,2020-04-10 17:43:16.171875,-52.56
1036,2020-04-10 17:43:16.187500,-33.3
1037,2020-04-10 17:43:16.203125,-12.55
1038,2020-04-10 17:43:16.218750,6.93
1039,2020-04-10 17:43:16.234375,23.27
1040,2020-04-10 17:43:16.250000,35.79
1041,2020-04-10 17:43:16.265625,44.71
1042,2020-04-10 17:43:16.281250,50.57
1043,2020-04-10 17:43:16.296875,53.76
1044,2020-04-10 17:43:16.312500,54.35
1045,2020-04-10 17:43:16.328125,52.43
1046,2020-04-10 17:43:16.343750,48.43
1047,2020-04-10 17:43:16.359375,43.35
1048,2020-04-10 17:43:16.375000,38.59
1049,2020-04-10 17:43:16.390625,35.43
1050,2020-04-10 17:43:16.406250,34.54
1051,2020-04-10 17:43:16.421875,35.73
1052,2020-04-10 17:43:16.437500,38.02
1053,2020-04-10 17:43:16.453125,40.12
1054,2020-04-10 17:43:16.468750,40.93
1055,2020-04-10 17:43:16.484375,39.97
1056,2020-04-10 17:43:16.500000,37.39
1057,2020-04-10 17:43:16.515625,33.79
1058,2020-04-10 17:43:16.531250,29.85
1059,2020-04-10 17:43:16.546875,25.98
1060,2020-04-10 17:43:16.562500,22.19
1061,2020-04-10 17:43:16.578125,18.2
1062,2020-04-10 17:43:16.593750,13.67
1063,2020-04-10 17:43:16.609375,8.42
1064,2020-04-10 17:43:16.625000,2.6
1065,2020-04-10 17:43:16.640625,-3.4
1066,2020-04-10 17:43:16.656250,-9.08
1067,2020-04-10 17:43:16.671875,-14.09
1068,2020-04-10 17:43:16.687500,-18.35
1069,2020-04-10 17:43:16.703125,-22.04
1070,2020-04-10 17:43:16.718750,-25.48
1071,2020-04-10 17:43:16.734375,-28.96
1072,2020-04-10 17:43:16.750000,-32.63
1073,2020-04-10 17:43:16.765625,-36.59
1074,2020-04-10 17:43:16.781250,-41.01
1075,2020-04-10 17:43:16.796875,-46.14
1076,2020-04-10 17:43:16.812500,-52.24
1077,2020-04-10 17:43:16.828125,-59.18
1078,2020-04-10 17:43:16.843750,-66.09
1079,2020-04-10 17:43:16.859375,-71.28
1080,2020-04-10 17:43:16.875000,-72.61
1081,2020-04-10 17:43:16.890625,-68.22
1082,2020-04-10 17:43:16.906250,-57.4
1083,2020-04-10 17:43:16.921875,-40.97
1084,2020-04-10 17:43:16.937500,-21.22
1085,2020-04-10 17:43:16.953125,-1.09
1086,2020-04-10 17:43:16.968750,16.82
1087,2020-04-10 17:43:16.984375,31.01
1088,2020-04-10 17:43:17.000000,41.21
1089,2020-04-10 17:43:17.015625,47.93
1090,2020-04-10 17:43:17.031250,51.88
1091,2020-04-10 17:43:17.046875,53.42
1092,2020-04-10 17:43:17.062500,52.63
1093,2020-04-10 17:43:17.078125,49.6
1094,2020-04-10 17:43:17.093750,44.88
1095,2020-04-10 17:43:17.109375,39.61
1096,2020-04-10 17:43:17.125000,35.19
1097,2020-04-10 17:43:17.140625,32.73
1098,2020-04-10 17:43:17.156250,32.57
1099,2020-04-10 17:43:17.171875,34.08
1100,2020-04-10 17:43:17.187500,35.98
1101,2020-04-10 17:43:17.203125,36.94
1102,2020-04-10 17:43:17.218750,36.14
1103,2020-04-10 17:43:17.234375,33.51
1104,2020-04-10 17:43:17.250000,29.6
1105,2020-04-10 17:43:17.265625,25.19
1106,2020-04-10 17:43:17.281250,20.87
1107,2020-04-10 17:43:17.296875,16.83
1108,2020-04-10 17:43:17.312500,12.92
1109,2020-04-10 17:43:17.328125,8.8
1110,2020-04-10 17:43:17.343750,4.21
1111,2020-04-10 17:43:17.359375,-0.92
1112,2020-04-10 17:43:17.375000,-6.41
1113,2020-04-10 17:43:17.390625,-11.99
1114,2020-04-10 17:43:17.406250,-17.34
1115,2020-04-10 17:43:17.421875,-22.26
1116,2020-04-10 17:43:17.437500,-26.64
1117,2020-04-10 17:43:17.453125,-30.52
1118,2020-04-10 17:43:17.468750,-34.0
1119,2020-04-10 17:43:17.484375,-37.22
1120,2020-04-10 17:43:17.500000,-40.38
1121,2020-04-10 17:43:17.515625,-43.71
1122,2020-04-10 17:43:17.531250,-47.57
1123,2020-04-10 17:43:17.546875,-52.33
1124,2020-04-10 17:43:17.562500,-58.29
1125,2020-04-10 17:43:17.578125,-65.31
1126,2020-04-10 17:43:17.593750,-72.58
1127,2020-04-10 17:43:17.609375,-78.5
1128,2020-04-10 17:43:17.625000,-81.06
1129,2020-04-10 17:43:17.640625,-78.39
1130,2020-04-10 17:43:17.656250,-69.63
1131,2020-04-10 17:43:17.671875,-55.35
1132,2020-04-10 17:43:17.687500,-37.52
1133,2020-04-10 17:43:17.703125,-18.85
1134,2020-04-10 17:43:17.718750,-1.97
1135,2020-04-10 17:43:17.734375,11.46
1136,2020-04-10 17:43:17.750000,20.87
1137,2020-04-10 17:43:17.765625,26.58
1138,2020-04-10 17:43:17.781250,29.27
1139,2020-04-10 17:43:17.796875,29.46
1140,2020-04-10 17:43:17.812500,27.5
1141,2020-04-10 17:43:17.828125,23.74
1142,2020-04-10 17:43:17.843750,18.88
1143,2020-04-10 17:43:17.859375,14.08
1144,2020-04-10 17:43:17.875000,10.74
1145,2020-04-10 17:43:17.890625,9.99
1146,2020-04-10 17:43:17.906250,12.25
1147,2020-04-10 17:43:17.921875,17.01
1148,2020-04-10 17:43:17.937500,23.05
1149,2020-04-10 17:43:17.953125,28.87
1150,2020-04-10 17:43:17.968750,33.31
1151,2020-04-10 17:43:17.984375,35.91
1152,2020-04-10 17:43:18.000000,36.89
1153,2020-04-10 17:43:18.015625,36.9
1154,2020-04-10 17:43:18.031250,36.55
1155,2020-04-10 17:43:18.046875,36.08
1156,2020-04-10 17:43:18.062500,35.21
1157,2020-04-10 17:43:18.078125,33.4
1158,2020-04-10 17:43:18.093750,30.17
1159,2020-04-10 17:43:18.109375,25.44
1160,2020-04-10 17:43:18.125000,19.61
1161,2020-04-10 17:43:18.140625,13.44
1162,2020-04-10 17:43:18.156250,7.66
1163,2020-04-10 17:43:18.171875,2.69
1164,2020-04-10 17:43:18.187500,-1.54
1165,2020-04-10 17:43:18.203125,-5.4
1166,2020-04-10 17:43:18.218750,-9.35
1167,2020-04-10 17:43:18.234375,-13.67
1168,2020-04-10 17:43:18.250000,-18.48
1169,2020-04-10 17:43:18.265625,-23.75
1170,2020-04-10 17:43:18.281250,-29.55
1171,2020-04-10 17:43:18.296875,-36.01
1172,2020-04-10 17:43:18.312500,-43.02
1173,2020-04-10 17:43:18.328125,-49.94
1174,2020-04-10 17:43:18.343750,-55.38
